Id,# Confirmed_Cases,# Deaths,# Recovered,# Tested,Date,Lat,Long,Population,Province,Testing_Info
0,0,,0.0,,2020-02-12,53.9333,-116.5765,4428247.0,Alberta,
1,0,,0.0,,2020-02-13,53.9333,-116.5765,4428247.0,Alberta,
2,0,,0.0,,2020-02-14,53.9333,-116.5765,4428247.0,Alberta,
3,0,,0.0,,2020-02-15,53.9333,-116.5765,4428247.0,Alberta,
4,0,,0.0,,2020-02-16,53.9333,-116.5765,4428247.0,Alberta,
5,0,,0.0,,2020-02-17,53.9333,-116.5765,4428247.0,Alberta,
6,0,,0.0,,2020-02-18,53.9333,-116.5765,4428247.0,Alberta,
7,0,,0.0,,2020-02-19,53.9333,-116.5765,4428247.0,Alberta,
8,0,,0.0,,2020-02-20,53.9333,-116.5765,4428247.0,Alberta,
9,0,,0.0,,2020-02-21,53.9333,-116.5765,4428247.0,Alberta,
10,0,,0.0,,2020-02-22,53.9333,-116.5765,4428247.0,Alberta,
11,0,,0.0,,2020-02-23,53.9333,-116.5765,4428247.0,Alberta,
12,0,,0.0,,2020-02-24,53.9333,-116.5765,4428247.0,Alberta,
13,0,,0.0,,2020-02-25,53.9333,-116.5765,4428247.0,Alberta,
14,0,,0.0,,2020-02-26,53.9333,-116.5765,4428247.0,Alberta,
15,0,,0.0,,2020-02-27,53.9333,-116.5765,4428247.0,Alberta,
16,0,,0.0,,2020-02-28,53.9333,-116.5765,4428247.0,Alberta,
17,0,,0.0,,2020-02-29,53.9333,-116.5765,4428247.0,Alberta,
18,0,,0.0,,2020-03-01,53.9333,-116.5765,4428247.0,Alberta,
19,0,,0.0,,2020-03-02,53.9333,-116.5765,4428247.0,Alberta,
20,0,,0.0,,2020-03-03,53.9333,-116.5765,4428247.0,Alberta,
21,0,,0.0,,2020-03-04,53.9333,-116.5765,4428247.0,Alberta,
22,1,,0.0,,2020-03-05,53.9333,-116.5765,4428247.0,Alberta,
23,1,,0.0,,2020-03-06,53.9333,-116.5765,4428247.0,Alberta,
24,0,,0.0,,2020-03-07,53.9333,-116.5765,4428247.0,Alberta,
25,2,0.0,0.0,,2020-03-08,53.9333,-116.5765,4428247.0,Alberta,
26,10,0.0,0.0,,2020-03-09,53.9333,-116.5765,4428247.0,Alberta,
27,0,0.0,0.0,,2020-03-10,53.9333,-116.5765,4428247.0,Alberta,
28,5,0.0,0.0,,2020-03-11,53.9333,-116.5765,4428247.0,Alberta,
29,4,0.0,0.0,,2020-03-12,53.9333,-116.5765,4428247.0,Alberta,
30,6,0.0,0.0,,2020-03-13,53.9333,-116.5765,4428247.0,Alberta,
31,10,0.0,0.0,,2020-03-14,53.9333,-116.5765,4428247.0,Alberta,
32,17,0.0,0.0,7108.0,2020-03-15,53.9333,-116.5765,4428247.0,Alberta,
33,18,0.0,0.0,3490.0,2020-03-16,53.9333,-116.5765,4428247.0,Alberta,
34,23,0.0,0.0,1757.0,2020-03-17,53.9333,-116.5765,4428247.0,Alberta,
35,22,0.0,0.0,2211.0,2020-03-18,53.9333,-116.5765,4428247.0,Alberta,
36,27,1.0,2.0,2447.0,2020-03-19,53.9333,-116.5765,4428247.0,Alberta,
37,49,0.0,1.0,3347.0,2020-03-20,53.9333,-116.5765,4428247.0,Alberta,
38,31,0.0,0.0,3382.0,2020-03-21,53.9333,-116.5765,4428247.0,Alberta,
39,33,0.0,0.0,3257.0,2020-03-22,53.9333,-116.5765,4428247.0,Alberta,
40,42,0.0,0.0,3059.0,2020-03-23,53.9333,-116.5765,4428247.0,Alberta,
41,57,1.0,0.0,2718.0,2020-03-24,53.9333,-116.5765,4428247.0,Alberta,
42,61,0.0,0.0,2732.0,2020-03-25,53.9333,-116.5765,4428247.0,Alberta,
43,67,0.0,24.0,1152.0,2020-03-26,53.9333,-116.5765,4428247.0,Alberta,
44,56,0.0,6.0,1555.0,2020-03-27,53.9333,-116.5765,4428247.0,Alberta,
45,79,0.0,20.0,4312.0,2020-03-28,53.9333,-116.5765,4428247.0,Alberta,
46,40,1.0,20.0,2472.0,2020-03-29,53.9333,-116.5765,4428247.0,Alberta,
47,29,5.0,21.0,1058.0,2020-03-30,53.9333,-116.5765,4428247.0,Alberta,
48,64,1.0,26.0,2635.0,2020-03-31,53.9333,-116.5765,4428247.0,Alberta,
49,117,2.0,22.0,4449.0,2020-04-01,53.9333,-116.5765,4428247.0,Alberta,
50,97,2.0,32.0,3955.0,2020-04-02,53.9333,-116.5765,4428247.0,Alberta,
51,107,5.0,22.0,4864.0,2020-04-03,53.9333,-116.5765,4428247.0,Alberta,
52,106,2.0,0.0,2148.0,2020-04-04,53.9333,-116.5765,4428247.0,Alberta,
53,69,3.0,83.0,985.0,2020-04-05,53.9333,-116.5765,4428247.0,Alberta,
54,98,1.0,82.0,821.0,2020-04-06,53.9333,-116.5765,4428247.0,Alberta,
55,25,2.0,86.0,1203.0,2020-04-07,53.9333,-116.5765,4428247.0,Alberta,
56,50,3.0,72.0,1645.0,2020-04-08,53.9333,-116.5765,4428247.0,Alberta,
57,28,3.0,73.0,1485.0,2020-04-09,53.9333,-116.5765,4428247.0,Alberta,
58,49,7.0,121.0,2123.0,2020-04-10,53.9333,-116.5765,4428247.0,Alberta,
59,69,1.0,61.0,2908.0,2020-04-11,53.9333,-116.5765,4428247.0,Alberta,
60,82,4.0,49.0,2038.0,2020-04-12,53.9333,-116.5765,4428247.0,Alberta,
61,81,2.0,54.0,2465.0,2020-04-13,53.9333,-116.5765,4428247.0,Alberta,
62,138,2.0,37.0,2868.0,2020-04-14,53.9333,-116.5765,4428247.0,Alberta,
63,126,0.0,0.0,2853.0,2020-04-15,53.9333,-116.5765,4428247.0,Alberta,
64,162,2.0,0.0,0.0,2020-04-16,53.9333,-116.5765,4428247.0,Alberta,
65,239,0.0,210.0,7303.0,2020-04-17,53.9333,-116.5765,4428247.0,Alberta,
66,165,1.0,38.0,4092.0,2020-04-18,53.9333,-116.5765,4428247.0,Alberta,
67,241,4.0,36.0,4426.0,2020-04-19,53.9333,-116.5765,4428247.0,Alberta,
68,105,4.0,32.0,3994.0,2020-04-20,53.9333,-116.5765,4428247.0,Alberta,
69,187,2.0,43.0,3698.0,2020-04-21,53.9333,-116.5765,4428247.0,Alberta,
70,306,5.0,37.0,4484.0,2020-04-22,53.9333,-116.5765,4428247.0,Alberta,
71,319,2.0,47.0,4336.0,2020-04-23,53.9333,-116.5765,4428247.0,Alberta,
72,297,4.0,40.0,4612.0,2020-04-24,53.9333,-116.5765,4428247.0,Alberta,
73,215,1.0,74.0,4718.0,2020-04-25,53.9333,-116.5765,4428247.0,Alberta,
74,243,0.0,78.0,4407.0,2020-04-26,53.9333,-116.5765,4428247.0,Alberta,
75,216,2.0,115.0,3870.0,2020-04-27,53.9333,-116.5765,4428247.0,Alberta,
76,159,5.0,136.0,3239.0,2020-04-28,53.9333,-116.5765,4428247.0,Alberta,
77,315,7.0,153.0,5205.0,2020-04-29,53.9333,-116.5765,4428247.0,Alberta,
78,190,2.0,208.0,5051.0,2020-04-30,53.9333,-116.5765,4428247.0,Alberta,
79,218,3.0,198.0,4829.0,2020-05-01,53.9333,-116.5765,4428247.0,Alberta,
80,96,2.0,175.0,3751.0,2020-05-02,53.9333,-116.5765,4428247.0,Alberta,
81,93,1.0,179.0,3728.0,2020-05-03,53.9333,-116.5765,4428247.0,Alberta,
82,74,9.0,229.0,3477.0,2020-05-04,53.9333,-116.5765,4428247.0,Alberta,
83,57,2.0,277.0,2293.0,2020-05-05,53.9333,-116.5765,4428247.0,Alberta,
84,70,6.0,333.0,3494.0,2020-05-06,53.9333,-116.5765,4428247.0,Alberta,
85,54,2.0,257.0,3818.0,2020-05-07,53.9333,-116.5765,4428247.0,Alberta,
86,81,1.0,211.0,3232.0,2020-05-08,53.9333,-116.5765,4428247.0,Alberta,
87,59,1.0,184.0,3548.0,2020-05-09,53.9333,-116.5765,4428247.0,Alberta,
88,96,1.0,185.0,4186.0,2020-05-10,53.9333,-116.5765,4428247.0,Alberta,
89,47,0.0,270.0,2864.0,2020-05-11,53.9333,-116.5765,4428247.0,Alberta,
90,45,1.0,207.0,3173.0,2020-05-12,53.9333,-116.5765,4428247.0,Alberta,
91,62,2.0,210.0,4072.0,2020-05-13,53.9333,-116.5765,4428247.0,Alberta,
92,50,1.0,129.0,4816.0,2020-05-14,53.9333,-116.5765,4428247.0,Alberta,
93,57,4.0,112.0,4505.0,2020-05-15,53.9333,-116.5765,4428247.0,Alberta,
94,72,1.0,60.0,4594.0,2020-05-16,53.9333,-116.5765,4428247.0,Alberta,
95,57,1.0,76.0,3761.0,2020-05-17,53.9333,-116.5765,4428247.0,Alberta,
96,39,1.0,66.0,3458.0,2020-05-18,53.9333,-116.5765,4428247.0,Alberta,
97,33,0.0,65.0,2428.0,2020-05-19,53.9333,-116.5765,4428247.0,Alberta,
98,19,0.0,53.0,2607.0,2020-05-20,53.9333,-116.5765,4428247.0,Alberta,
99,33,4.0,73.0,4017.0,2020-05-21,53.9333,-116.5765,4428247.0,Alberta,
100,32,2.0,91.0,3205.0,2020-05-22,53.9333,-116.5765,4428247.0,Alberta,
101,18,1.0,68.0,3981.0,2020-05-23,53.9333,-116.5765,4428247.0,Alberta,
102,42,0.0,55.0,4015.0,2020-05-24,53.9333,-116.5765,4428247.0,Alberta,
103,19,3.0,55.0,3010.0,2020-05-25,53.9333,-116.5765,4428247.0,Alberta,
104,22,1.0,69.0,2982.0,2020-05-26,53.9333,-116.5765,4428247.0,Alberta,
105,25,2.0,58.0,3168.0,2020-05-27,53.9333,-116.5765,4428247.0,Alberta,
106,29,2.0,54.0,3756.0,2020-05-28,53.9333,-116.5765,4428247.0,Alberta,
107,24,0.0,60.0,3754.0,2020-05-29,53.9333,-116.5765,4428247.0,Alberta,
108,14,0.0,25.0,2768.0,2020-05-30,53.9333,-116.5765,4428247.0,Alberta,
109,18,0.0,38.0,4138.0,2020-05-31,53.9333,-116.5765,4428247.0,Alberta,
110,34,0.0,218.0,2709.0,2020-06-01,53.9333,-116.5765,4428247.0,Alberta,
111,13,0.0,36.0,3227.0,2020-06-02,53.9333,-116.5765,4428247.0,Alberta,
112,19,2.0,50.0,4997.0,2020-06-03,53.9333,-116.5765,4428247.0,Alberta,
113,15,1.0,24.0,4226.0,2020-06-04,53.9333,-116.5765,4428247.0,Alberta,
114,7,0.0,13.0,6455.0,2020-06-05,53.9333,-116.5765,4428247.0,Alberta,
115,40,0.0,32.0,5692.0,2020-06-06,53.9333,-116.5765,4428247.0,Alberta,
116,0,0.0,0.0,0.0,2020-06-07,53.9333,-116.5765,4428247.0,Alberta,
117,64,2.0,42.0,11025.0,2020-06-08,53.9333,-116.5765,4428247.0,Alberta,
118,27,1.0,24.0,4993.0,2020-06-09,53.9333,-116.5765,4428247.0,Alberta,
119,47,0.0,32.0,6582.0,2020-06-10,53.9333,-116.5765,4428247.0,Alberta,
120,40,0.0,34.0,7131.0,2020-06-11,53.9333,-116.5765,4428247.0,Alberta,
121,30,0.0,23.0,7746.0,2020-06-12,53.9333,-116.5765,4428247.0,Alberta,
122,37,1.0,19.0,6790.0,2020-06-13,53.9333,-116.5765,4428247.0,Alberta,
123,50,0.0,31.0,7911.0,2020-06-14,53.9333,-116.5765,4428247.0,Alberta,
124,14,1.0,1.0,3462.0,2020-06-15,53.9333,-116.5765,4428247.0,Alberta,
125,35,0.0,20.0,6525.0,2020-06-16,53.9333,-116.5765,4428247.0,Alberta,
126,48,0.0,11.0,6982.0,2020-06-17,53.9333,-116.5765,4428247.0,Alberta,
127,49,1.0,45.0,7911.0,2020-06-18,53.9333,-116.5765,4428247.0,Alberta,
128,46,0.0,23.0,8995.0,2020-06-19,53.9333,-116.5765,4428247.0,Alberta,
129,48,0.0,35.0,7351.0,2020-06-20,53.9333,-116.5765,4428247.0,Alberta,
130,31,0.0,22.0,8330.0,2020-06-21,53.9333,-116.5765,4428247.0,Alberta,
131,32,1.0,23.0,6895.0,2020-06-22,53.9333,-116.5765,4428247.0,Alberta,
132,45,0.0,55.0,6537.0,2020-06-23,53.9333,-116.5765,4428247.0,Alberta,
133,44,0.0,38.0,6515.0,2020-06-24,53.9333,-116.5765,4428247.0,Alberta,
134,26,1.0,57.0,6364.0,2020-06-25,53.9333,-116.5765,4428247.0,Alberta,
135,37,0.0,34.0,6635.0,2020-06-26,53.9333,-116.5765,4428247.0,Alberta,
136,69,0.0,58.0,6392.0,2020-06-27,53.9333,-116.5765,4428247.0,Alberta,
137,39,0.0,39.0,6511.0,2020-06-28,53.9333,-116.5765,4428247.0,Alberta,
138,71,0.0,32.0,6999.0,2020-06-29,53.9333,-116.5765,4428247.0,Alberta,
139,41,0.0,51.0,7198.0,2020-06-30,53.9333,-116.5765,4428247.0,Alberta,
140,0,0.0,0.0,0.0,2020-07-01,53.9333,-116.5765,4428247.0,Alberta,
141,94,1.0,100.0,14619.0,2020-07-02,53.9333,-116.5765,4428247.0,Alberta,
142,57,0.0,27.0,6739.0,2020-07-03,53.9333,-116.5765,4428247.0,Alberta,
143,0,0.0,0.0,0.0,2020-07-04,53.9333,-116.5765,4428247.0,Alberta,
144,0,0.0,0.0,0.0,2020-07-05,53.9333,-116.5765,4428247.0,Alberta,
145,130,0.0,95.0,17106.0,2020-07-06,53.9333,-116.5765,4428247.0,Alberta,
146,47,2.0,32.0,6020.0,2020-07-07,53.9333,-116.5765,4428247.0,Alberta,
147,46,1.0,57.0,6268.0,2020-07-08,53.9333,-116.5765,4428247.0,Alberta,
148,37,2.0,58.0,6966.0,2020-07-09,53.9333,-116.5765,4428247.0,Alberta,
149,77,0.0,70.0,7801.0,2020-07-10,53.9333,-116.5765,4428247.0,Alberta,
150,0,0.0,0.0,0.0,2020-07-11,53.9333,-116.5765,4428247.0,Alberta,
151,0,0.0,0.0,0.0,2020-07-12,53.9333,-116.5765,4428247.0,Alberta,
152,230,1.0,145.0,25132.0,2020-07-13,53.9333,-116.5765,4428247.0,Alberta,
153,86,2.0,59.0,5800.0,2020-07-14,53.9333,-116.5765,4428247.0,Alberta,
154,82,0.0,79.0,6374.0,2020-07-15,53.9333,-116.5765,4428247.0,Alberta,
155,120,2.0,15.0,8217.0,2020-07-16,53.9333,-116.5765,4428247.0,Alberta,
156,105,2.0,51.0,6479.0,2020-07-17,53.9333,-116.5765,4428247.0,Alberta,
157,0,0.0,0.0,0.0,2020-07-18,53.9333,-116.5765,4428247.0,Alberta,
158,0,0.0,0.0,0.0,2020-07-19,53.9333,-116.5765,4428247.0,Alberta,
159,368,3.0,115.0,23530.0,2020-07-20,53.9333,-116.5765,4428247.0,Alberta,
160,141,1.0,55.0,7815.0,2020-07-21,53.9333,-116.5765,4428247.0,Alberta,
161,133,2.0,73.0,8148.0,2020-07-22,53.9333,-116.5765,4428247.0,Alberta,
162,112,2.0,70.0,8227.0,2020-07-23,53.9333,-116.5765,4428247.0,Alberta,
163,111,2.0,61.0,8730.0,2020-07-24,53.9333,-116.5765,4428247.0,Alberta,
164,0,0.0,0.0,7448.0,2020-07-25,53.9333,-116.5765,4428247.0,Alberta,
165,0,0.0,0.0,9848.0,2020-07-26,53.9333,-116.5765,4428247.0,Alberta,
166,303,8.0,207.0,10617.0,2020-07-27,53.9333,-116.5765,4428247.0,Alberta,
167,79,2.0,112.0,7907.0,2020-07-28,53.9333,-116.5765,4428247.0,Alberta,
168,133,3.0,97.0,8984.0,2020-07-29,53.9333,-116.5765,4428247.0,Alberta,
169,113,5.0,130.0,8687.0,2020-07-30,53.9333,-116.5765,4428247.0,Alberta,
170,127,1.0,148.0,8384.0,2020-07-31,53.9333,-116.5765,4428247.0,Alberta,
171,0,0.0,0.0,11501.0,2020-08-01,53.9333,-116.5765,4428247.0,Alberta,
172,0,0.0,0.0,9144.0,2020-08-02,53.9333,-116.5765,4428247.0,Alberta,
173,0,0.0,0.0,6933.0,2020-08-03,53.9333,-116.5765,4428247.0,Alberta,
174,305,5.0,493.0,7236.0,2020-08-04,53.9333,-116.5765,4428247.0,Alberta,
175,94,2.0,137.0,7224.0,2020-08-05,53.9333,-116.5765,4428247.0,Alberta,
176,56,2.0,93.0,7987.0,2020-08-06,53.9333,-116.5765,4428247.0,Alberta,
177,136,3.0,113.0,8563.0,2020-08-07,53.9333,-116.5765,4428247.0,Alberta,
178,0,0.0,0.0,7436.0,2020-08-08,53.9333,-116.5765,4428247.0,Alberta,
179,0,0.0,0.0,10166.0,2020-08-09,53.9333,-116.5765,4428247.0,Alberta,
180,257,5.0,287.0,8779.0,2020-08-10,53.9333,-116.5765,4428247.0,Alberta,
181,85,3.0,168.0,7059.0,2020-08-11,53.9333,-116.5765,4428247.0,Alberta,
182,0,,0.0,,2020-02-12,53.7267,-127.6476,5120184.0,BC,
183,0,,0.0,,2020-02-13,53.7267,-127.6476,5120184.0,BC,
184,1,,0.0,,2020-02-14,53.7267,-127.6476,5120184.0,BC,
185,0,,0.0,,2020-02-15,53.7267,-127.6476,5120184.0,BC,
186,0,,0.0,,2020-02-16,53.7267,-127.6476,5120184.0,BC,
187,0,,0.0,,2020-02-17,53.7267,-127.6476,5120184.0,BC,
188,0,,0.0,,2020-02-18,53.7267,-127.6476,5120184.0,BC,
189,0,,1.0,,2020-02-19,53.7267,-127.6476,5120184.0,BC,
190,1,,0.0,,2020-02-20,53.7267,-127.6476,5120184.0,BC,
191,0,,0.0,,2020-02-21,53.7267,-127.6476,5120184.0,BC,
192,0,,0.0,,2020-02-22,53.7267,-127.6476,5120184.0,BC,
193,0,,0.0,,2020-02-23,53.7267,-127.6476,5120184.0,BC,
194,1,,0.0,,2020-02-24,53.7267,-127.6476,5120184.0,BC,
195,0,,3.0,,2020-02-25,53.7267,-127.6476,5120184.0,BC,
196,0,,0.0,,2020-02-26,53.7267,-127.6476,5120184.0,BC,
197,0,,0.0,,2020-02-27,53.7267,-127.6476,5120184.0,BC,
198,0,,0.0,,2020-02-28,53.7267,-127.6476,5120184.0,BC,
199,1,,0.0,,2020-02-29,53.7267,-127.6476,5120184.0,BC,
200,0,,0.0,,2020-03-01,53.7267,-127.6476,5120184.0,BC,
201,0,,0.0,,2020-03-02,53.7267,-127.6476,5120184.0,BC,
202,4,,0.0,,2020-03-03,53.7267,-127.6476,5120184.0,BC,
203,1,,0.0,,2020-03-04,53.7267,-127.6476,5120184.0,BC,
204,8,,0.0,,2020-03-05,53.7267,-127.6476,5120184.0,BC,
205,0,,0.0,,2020-03-06,53.7267,-127.6476,5120184.0,BC,
206,6,,0.0,,2020-03-07,53.7267,-127.6476,5120184.0,BC,
207,0,1.0,0.0,,2020-03-08,53.7267,-127.6476,5120184.0,BC,
208,5,0.0,0.0,,2020-03-09,53.7267,-127.6476,5120184.0,BC,
209,7,0.0,0.0,,2020-03-10,53.7267,-127.6476,5120184.0,BC,
210,7,0.0,0.0,,2020-03-11,53.7267,-127.6476,5120184.0,BC,
211,7,0.0,0.0,,2020-03-12,53.7267,-127.6476,5120184.0,BC,
212,11,0.0,1.0,,2020-03-13,53.7267,-127.6476,5120184.0,BC,
213,9,0.0,0.0,,2020-03-14,53.7267,-127.6476,5120184.0,BC,
214,0,0.0,0.0,6326.0,2020-03-15,53.7267,-127.6476,5120184.0,BC,
215,30,3.0,0.0,0.0,2020-03-16,53.7267,-127.6476,5120184.0,BC,
216,83,3.0,0.0,0.0,2020-03-17,53.7267,-127.6476,5120184.0,BC,
217,45,0.0,0.0,0.0,2020-03-18,53.7267,-127.6476,5120184.0,BC,
218,40,1.0,0.0,0.0,2020-03-19,53.7267,-127.6476,5120184.0,BC,
219,77,1.0,1.0,11586.0,2020-03-20,53.7267,-127.6476,5120184.0,BC,
220,76,1.0,0.0,3384.0,2020-03-21,53.7267,-127.6476,5120184.0,BC,
221,0,0.0,0.0,5385.0,2020-03-22,53.7267,-127.6476,5120184.0,BC,
222,48,3.0,94.0,0.0,2020-03-23,53.7267,-127.6476,5120184.0,BC,
223,145,0.0,73.0,0.0,2020-03-24,53.7267,-127.6476,5120184.0,BC,
224,42,1.0,10.0,5058.0,2020-03-25,53.7267,-127.6476,5120184.0,BC,
225,66,0.0,3.0,2822.0,2020-03-26,53.7267,-127.6476,5120184.0,BC,
226,67,2.0,89.0,2082.0,2020-03-27,53.7267,-127.6476,5120184.0,BC,
227,92,1.0,121.0,2054.0,2020-03-28,53.7267,-127.6476,5120184.0,BC,
228,0,0.0,0.0,0.0,2020-03-29,53.7267,-127.6476,5120184.0,BC,
229,86,2.0,73.0,3331.0,2020-03-30,53.7267,-127.6476,5120184.0,BC,
230,43,5.0,38.0,1201.0,2020-03-31,53.7267,-127.6476,5120184.0,BC,
231,53,1.0,99.0,1410.0,2020-04-01,53.7267,-127.6476,5120184.0,BC,
232,55,6.0,35.0,1327.0,2020-04-02,53.7267,-127.6476,5120184.0,BC,
233,53,4.0,32.0,1386.0,2020-04-03,53.7267,-127.6476,5120184.0,BC,
234,29,3.0,31.0,1156.0,2020-04-04,53.7267,-127.6476,5120184.0,BC,
235,0,0.0,0.0,0.0,2020-04-05,53.7267,-127.6476,5120184.0,BC,
236,63,1.0,79.0,1842.0,2020-04-06,53.7267,-127.6476,5120184.0,BC,
237,25,4.0,22.0,1073.0,2020-04-07,53.7267,-127.6476,5120184.0,BC,
238,45,5.0,33.0,989.0,2020-04-08,53.7267,-127.6476,5120184.0,BC,
239,34,2.0,20.0,1093.0,2020-04-09,53.7267,-127.6476,5120184.0,BC,
240,40,5.0,21.0,0.0,2020-04-10,53.7267,-127.6476,5120184.0,BC,
241,35,3.0,26.0,0.0,2020-04-11,53.7267,-127.6476,5120184.0,BC,
242,0,0.0,0.0,0.0,2020-04-12,53.7267,-127.6476,5120184.0,BC,
243,45,11.0,21.0,2637.0,2020-04-13,53.7267,-127.6476,5120184.0,BC,
244,27,3.0,16.0,2484.0,2020-04-14,53.7267,-127.6476,5120184.0,BC,
245,44,3.0,13.0,-629.0,2020-04-15,53.7267,-127.6476,5120184.0,BC,Change in reported testing definition.
246,14,2.0,11.0,1132.0,2020-04-16,53.7267,-127.6476,5120184.0,BC,
247,43,1.0,0.0,1539.0,2020-04-17,53.7267,-127.6476,5120184.0,BC,
248,29,3.0,21.0,0.0,2020-04-18,53.7267,-127.6476,5120184.0,BC,
249,0,0.0,0.0,0.0,2020-04-19,53.7267,-127.6476,5120184.0,BC,
250,52,5.0,52.0,3707.0,2020-04-20,53.7267,-127.6476,5120184.0,BC,
251,25,1.0,2.0,1170.0,2020-04-21,53.7267,-127.6476,5120184.0,BC,
252,71,3.0,38.0,1432.0,2020-04-22,53.7267,-127.6476,5120184.0,BC,
253,29,4.0,13.0,1576.0,2020-04-23,53.7267,-127.6476,5120184.0,BC,
254,29,4.0,22.0,2862.0,2020-04-24,53.7267,-127.6476,5120184.0,BC,
255,95,2.0,23.0,0.0,2020-04-25,53.7267,-127.6476,5120184.0,BC,
256,0,0.0,0.0,0.0,2020-04-26,53.7267,-127.6476,5120184.0,BC,
257,50,3.0,53.0,7250.0,2020-04-27,53.7267,-127.6476,5120184.0,BC,
258,55,2.0,41.0,2223.0,2020-04-28,53.7267,-127.6476,5120184.0,BC,
259,34,4.0,74.0,2537.0,2020-04-29,53.7267,-127.6476,5120184.0,BC,
260,24,2.0,17.0,2605.0,2020-04-30,53.7267,-127.6476,5120184.0,BC,
261,33,1.0,35.0,2640.0,2020-05-01,53.7267,-127.6476,5120184.0,BC,
262,26,2.0,19.0,0.0,2020-05-02,53.7267,-127.6476,5120184.0,BC,
263,0,0.0,0.0,0.0,2020-05-03,53.7267,-127.6476,5120184.0,BC,
264,53,3.0,41.0,7847.0,2020-05-04,53.7267,-127.6476,5120184.0,BC,
265,8,4.0,55.0,1682.0,2020-05-05,53.7267,-127.6476,5120184.0,BC,
266,23,3.0,22.0,1894.0,2020-05-06,53.7267,-127.6476,5120184.0,BC,
267,31,2.0,18.0,2617.0,2020-05-07,53.7267,-127.6476,5120184.0,BC,
268,29,1.0,67.0,2284.0,2020-05-08,53.7267,-127.6476,5120184.0,BC,
269,15,2.0,80.0,0.0,2020-05-09,53.7267,-127.6476,5120184.0,BC,
270,0,0.0,0.0,0.0,2020-05-10,53.7267,-127.6476,5120184.0,BC,
271,23,1.0,60.0,6504.0,2020-05-11,53.7267,-127.6476,5120184.0,BC,
272,7,1.0,113.0,1496.0,2020-05-12,53.7267,-127.6476,5120184.0,BC,
273,17,1.0,27.0,1767.0,2020-05-13,53.7267,-127.6476,5120184.0,BC,
274,15,3.0,26.0,2003.0,2020-05-14,53.7267,-127.6476,5120184.0,BC,
275,15,5.0,23.0,1571.0,2020-05-15,53.7267,-127.6476,5120184.0,BC,
276,21,1.0,24.0,0.0,2020-05-16,53.7267,-127.6476,5120184.0,BC,
277,0,0.0,0.0,0.0,2020-05-17,53.7267,-127.6476,5120184.0,BC,
278,16,2.0,34.0,0.0,2020-05-18,53.7267,-127.6476,5120184.0,BC,
279,2,3.0,9.0,6709.0,2020-05-19,53.7267,-127.6476,5120184.0,BC,
280,21,3.0,26.0,1192.0,2020-05-20,53.7267,-127.6476,5120184.0,BC,
281,12,3.0,19.0,1550.0,2020-05-21,53.7267,-127.6476,5120184.0,BC,
282,28,3.0,22.0,2156.0,2020-05-22,53.7267,-127.6476,5120184.0,BC,
283,10,2.0,15.0,0.0,2020-05-23,53.7267,-127.6476,5120184.0,BC,
284,0,0.0,0.0,0.0,2020-05-24,53.7267,-127.6476,5120184.0,BC,
285,13,4.0,45.0,5248.0,2020-05-25,53.7267,-127.6476,5120184.0,BC,
286,11,0.0,20.0,1131.0,2020-05-26,53.7267,-127.6476,5120184.0,BC,
287,8,1.0,22.0,1722.0,2020-05-27,53.7267,-127.6476,5120184.0,BC,
288,9,2.0,9.0,2093.0,2020-05-28,53.7267,-127.6476,5120184.0,BC,
289,4,0.0,17.0,1256.0,2020-05-29,53.7267,-127.6476,5120184.0,BC,
290,11,0.0,11.0,0.0,2020-05-30,53.7267,-127.6476,5120184.0,BC,
291,0,0.0,0.0,3874.0,2020-05-31,53.7267,-127.6476,5120184.0,BC,
292,24,1.0,26.0,1166.0,2020-06-01,53.7267,-127.6476,5120184.0,BC,
293,4,0.0,22.0,1325.0,2020-06-02,53.7267,-127.6476,5120184.0,BC,
294,21,1.0,14.0,1720.0,2020-06-03,53.7267,-127.6476,5120184.0,BC,
295,6,0.0,22.0,1981.0,2020-06-04,53.7267,-127.6476,5120184.0,BC,
296,1,1.0,7.0,1901.0,2020-06-05,53.7267,-127.6476,5120184.0,BC,
297,0,0.0,0.0,0.0,2020-06-06,53.7267,-127.6476,5120184.0,BC,
298,0,0.0,0.0,0.0,2020-06-07,53.7267,-127.6476,5120184.0,BC,
299,28,0.0,37.0,4681.0,2020-06-08,53.7267,-127.6476,5120184.0,BC,
300,10,0.0,10.0,1955.0,2020-06-09,53.7267,-127.6476,5120184.0,BC,
301,12,0.0,9.0,1439.0,2020-06-10,53.7267,-127.6476,5120184.0,BC,
302,14,0.0,16.0,1922.0,2020-06-11,53.7267,-127.6476,5120184.0,BC,
303,16,1.0,10.0,1900.0,2020-06-12,53.7267,-127.6476,5120184.0,BC,
304,0,0.0,0.0,0.0,2020-06-13,53.7267,-127.6476,5120184.0,BC,
305,0,0.0,0.0,1677.0,2020-06-14,53.7267,-127.6476,5120184.0,BC,
306,36,0.0,41.0,1315.0,2020-06-15,53.7267,-127.6476,5120184.0,BC,
307,11,0.0,21.0,1469.0,2020-06-16,53.7267,-127.6476,5120184.0,BC,
308,19,0.0,6.0,1866.0,2020-06-17,53.7267,-127.6476,5120184.0,BC,
309,7,0.0,3.0,2024.0,2020-06-18,53.7267,-127.6476,5120184.0,BC,
310,7,0.0,19.0,1847.0,2020-06-19,53.7267,-127.6476,5120184.0,BC,
